,Exec Time,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,Price,Net Price,Order Type
,3/9/21 06:52:09,STOCK,BUY,+5,TO OPEN,XELA,,,STOCK,3.37,3.37,LMT
,3/9/21 06:51:39,STOCK,SELL,-5,TO CLOSE,XELA,,,STOCK,3.2802,3.28,MKT
,3/9/21 06:51:22,STOCK,BUY,+4,TO OPEN,XELA,,,STOCK,3.34,3.34,LMT
,3/9/21 06:51:22,STOCK,BUY,+1,TO OPEN,XELA,,,STOCK,3.34,3.34,LMT
,3/9/21 06:49:06,STOCK,SELL,-25,TO CLOSE,XELA,,,STOCK,3.3119,3.312,LMT
,3/9/21 06:48:57,STOCK,BUY,+25,TO OPEN,XELA,,,STOCK,3.19,3.19,LMT
,3/9/21 06:45:57,STOCK,SELL,-5,TO CLOSE,XELA,,,STOCK,3.0819,3.082,LMT
,3/9/21 06:45:31,STOCK,BUY,+5,TO OPEN,XELA,,,STOCK,2.9899,2.99,LMT
,3/9/21 06:44:48,STOCK,SELL,-10,TO CLOSE,XELA,,,STOCK,2.9719,2.972,LMT
,3/9/21 06:43:50,STOCK,SELL,-50,TO CLOSE,XELA,,,STOCK,2.89,2.89,LMT
,3/9/21 06:43:29,STOCK,BUY,+50,TO OPEN,XELA,,,STOCK,2.75,2.75,LMT
,3/9/21 06:43:01,STOCK,BUY,+10,TO OPEN,XELA,,,STOCK,2.6389,2.639,LMT
,3/9/21 06:41:20,STOCK,SELL,-25,TO CLOSE,XELA,,,STOCK,2.6911,2.6912,LMT
,3/9/21 06:40:35,STOCK,BUY,+25,TO OPEN,XELA,,,STOCK,2.7898,2.7896,LMT
,3/9/21 06:35:31,STOCK,SELL,-1,TO CLOSE,OGEN,,,STOCK,1.335,1.34,MKT
,3/9/21 06:35:27,STOCK,BUY,+1,TO OPEN,OGEN,,,STOCK,1.3399,1.34,LMT
,3/9/21 06:35:21,STOCK,SELL,-1,TO CLOSE,OGEN,,,STOCK,1.335,1.34,MKT
,3/9/21 06:35:18,STOCK,BUY,+1,TO OPEN,OGEN,,,STOCK,1.33,1.33,MKT
,3/8/21 07:03:51,STOCK,SELL,-1,TO CLOSE,EYES,,,STOCK,11.65,11.65,STP
,3/8/21 07:02:49,STOCK,BUY,+1,TO OPEN,EYES,,,STOCK,12.6499,12.65,MKT
,3/8/21 07:00:26,STOCK,SELL,-25,TO CLOSE,OPGN,,,STOCK,2.771,2.7712,LMT
,3/8/21 07:00:07,STOCK,BUY,+25,TO OPEN,OPGN,,,STOCK,2.7971,2.7972,LMT
,3/8/21 06:50:48,STOCK,SELL,-1,TO CLOSE,EYES,,,STOCK,13.35,13.35,LMT
,3/8/21 06:49:46,STOCK,BUY,+1,TO OPEN,EYES,,,STOCK,12.5812,12.58,LMT
,3/8/21 06:44:57,STOCK,SELL,-25,TO CLOSE,EYES,,,STOCK,10.84,10.84,LMT
,3/8/21 06:43:50,STOCK,SELL,-15,TO CLOSE,OPGN,,,STOCK,2.7511,2.75133,MKT
,3/8/21 06:43:41,STOCK,SELL,-25,TO CLOSE,OPGN,,,STOCK,2.88,2.88,LMT
,3/8/21 06:43:08,STOCK,BUY,+25,TO OPEN,OPGN,,,STOCK,2.8498,2.8496,LMT
,3/8/21 06:42:52,STOCK,BUY,+15,TO OPEN,OPGN,,,STOCK,2.8489,2.84867,LMT
,3/8/21 06:39:23,STOCK,BUY,+14,TO OPEN,EYES,,,STOCK,10.48,10.48,LMT
,3/8/21 06:39:23,STOCK,BUY,+11,TO OPEN,EYES,,,STOCK,10.48,10.48,LMT
,3/8/21 06:39:17,STOCK,SELL,-25,TO CLOSE,OPGN,,,STOCK,2.8729,2.8728,MKT
,3/8/21 06:39:13,STOCK,SELL,-26,TO CLOSE,EYES,,,STOCK,10.0911,10.09115,MKT
,3/8/21 06:39:08,STOCK,BUY,+25,TO OPEN,EYES,,,STOCK,10.1978,10.1976,LMT
,3/8/21 06:39:06,STOCK,BUY,+25,TO OPEN,OPGN,,,STOCK,2.9278,2.928,LMT
,3/8/21 06:38:16,STOCK,SELL,-10,TO CLOSE,EYES,,,STOCK,9.43,9.43,LMT
,3/8/21 06:36:28,STOCK,BUY,+10,TO OPEN,EYES,,,STOCK,9.80,9.80,LMT
,3/8/21 06:34:48,STOCK,SELL,-25,TO CLOSE,OPGN,,,STOCK,2.6901,2.69,LMT
,3/8/21 06:34:33,STOCK,BUY,+25,TO OPEN,OPGN,,,STOCK,2.565,2.5648,LMT
,3/8/21 06:34:06,STOCK,BUY,+1,TO OPEN,EYES,,,STOCK,9.4299,9.43,LMT
,3/8/21 06:33:05,STOCK,SELL,-1,TO CLOSE,XSPA,,,STOCK,1.8711,1.87,MKT
,3/8/21 06:33:03,STOCK,BUY,+1,TO OPEN,XSPA,,,STOCK,1.875,1.88,MKT
,3/8/21 06:16:20,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,8.69,8.69,LMT
,3/8/21 06:16:02,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,8.84,8.84,LMT
,3/8/21 06:14:27,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,9.23,9.23,LMT
,3/8/21 06:13:32,STOCK,BUY,+5,TO OPEN,EYES,,,STOCK,9.24,9.24,LMT
,3/8/21 06:13:12,STOCK,BUY,+5,TO OPEN,EYES,,,STOCK,9.54,9.54,LMT
,3/8/21 06:12:47,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,9.50,9.50,LMT
,3/8/21 06:12:31,STOCK,BUY,+5,TO OPEN,EYES,,,STOCK,9.39,9.39,LMT
,3/8/21 06:12:04,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,9.14,9.14,LMT
,3/8/21 06:11:31,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,9.02,9.02,LMT
,3/8/21 06:11:06,STOCK,BUY,+10,TO OPEN,EYES,,,STOCK,8.93,8.93,LMT
,3/8/21 06:10:05,STOCK,BUY,+3,TO OPEN,EYES,,,STOCK,8.86,8.86,LMT
,3/8/21 06:03:28,STOCK,BUY,+1,TO OPEN,EYES,,,STOCK,8.6999,8.70,LMT
,3/8/21 06:00:04,STOCK,BUY,+1,TO OPEN,EYES,,,STOCK,8.71,8.71,LMT
,3/5/21 07:32:09,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,3.3411,3.342,LMT
,3/5/21 07:31:55,STOCK,BUY,+5,TO OPEN,EYES,,,STOCK,3.2981,3.298,LMT
,3/5/21 07:27:18,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,3.17,3.17,LMT
,3/5/21 07:26:53,STOCK,BUY,+5,TO OPEN,EYES,,,STOCK,2.9701,2.97,LMT
,3/5/21 07:19:01,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,2.8401,2.84,MKT
,3/5/21 07:18:08,STOCK,BUY,+5,TO OPEN,EYES,,,STOCK,2.93,2.93,LMT
,3/5/21 07:12:58,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,3.0401,3.04,LMT
,3/5/21 07:12:51,STOCK,BUY,+5,TO OPEN,EYES,,,STOCK,3.03,3.03,LMT
,3/5/21 07:10:37,STOCK,SELL,-2,TO CLOSE,EYES,,,STOCK,2.89,2.89,LMT
,3/5/21 07:09:57,STOCK,BUY,+2,TO OPEN,EYES,,,STOCK,2.8099,2.81,LMT
,3/5/21 07:03:09,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,2.59,2.59,LMT
,3/5/21 07:02:42,STOCK,BUY,+5,TO OPEN,EYES,,,STOCK,2.4899,2.49,LMT
,3/5/21 07:01:37,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,2.4301,2.43,MKT
,3/5/21 07:01:12,STOCK,SELL,-25,TO CLOSE,EYES,,,STOCK,2.51,2.51,LMT
,3/5/21 07:01:02,STOCK,BUY,+25,TO OPEN,EYES,,,STOCK,2.4689,2.4688,LMT
,3/5/21 07:00:49,STOCK,BUY,+5,TO OPEN,EYES,,,STOCK,2.39,2.39,LMT
,3/5/21 06:49:31,STOCK,SELL,-4,TO CLOSE,EYES,,,STOCK,2.4301,2.43,MKT
,3/5/21 06:49:05,STOCK,BUY,+4,TO OPEN,EYES,,,STOCK,2.4801,2.48,LMT
,3/5/21 06:47:59,STOCK,SELL,-20,TO CLOSE,EYES,,,STOCK,2.43,2.43,MKT
,3/5/21 06:47:48,STOCK,BUY,+20,TO OPEN,EYES,,,STOCK,2.48,2.48,LMT
,3/5/21 06:47:09,STOCK,SELL,-25,TO CLOSE,EYES,,,STOCK,2.48,2.48,LMT
,3/5/21 06:46:34,STOCK,BUY,+25,TO OPEN,EYES,,,STOCK,2.3901,2.39,LMT
,3/5/21 06:45:02,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,2.32,2.32,MKT
,3/5/21 06:45:00,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,2.36,2.36,LMT
,3/5/21 06:44:55,STOCK,SELL,-15,TO CLOSE,EYES,,,STOCK,2.395,2.39467,LMT
,3/5/21 06:44:31,STOCK,SELL,-50,TO CLOSE,EYES,,,STOCK,2.48,2.48,LMT
,3/5/21 06:44:23,STOCK,BUY,+50,TO OPEN,EYES,,,STOCK,2.38,2.38,LMT
,3/5/21 06:43:29,STOCK,SELL,-55,TO CLOSE,EYES,,,STOCK,2.38,2.38,LMT
,3/5/21 06:43:29,STOCK,SELL,-44,TO CLOSE,EYES,,,STOCK,2.38,2.38,LMT
,3/5/21 06:43:29,STOCK,SELL,-1,TO CLOSE,EYES,,,STOCK,2.38,2.38,LMT
,3/5/21 06:43:26,STOCK,SELL,-100,TO CLOSE,EYES,,,STOCK,2.34,2.34,LMT
,3/5/21 06:43:08,STOCK,BUY,+78,TO OPEN,EYES,,,STOCK,2.27,2.27,LMT
,3/5/21 06:43:08,STOCK,BUY,+22,TO OPEN,EYES,,,STOCK,2.27,2.27,LMT
,3/5/21 06:43:05,STOCK,BUY,+68,TO OPEN,EYES,,,STOCK,2.2498,2.24985,LMT
,3/5/21 06:43:05,STOCK,BUY,+32,TO OPEN,EYES,,,STOCK,2.2498,2.24969,LMT
,3/5/21 06:42:12,STOCK,SELL,-50,TO CLOSE,EYES,,,STOCK,2.1719,2.172,LMT
,3/5/21 06:41:22,STOCK,BUY,+50,TO OPEN,EYES,,,STOCK,2.27,2.27,LMT
,3/5/21 06:41:09,STOCK,BUY,+25,TO OPEN,EYES,,,STOCK,2.2489,2.2488,LMT
,3/5/21 06:31:29,STOCK,SELL,-1,TO CLOSE,EYES,,,STOCK,2.1511,2.15,MKT
,3/5/21 06:30:17,STOCK,BUY,+1,TO OPEN,EYES,,,STOCK,2.395,2.40,MKT
,3/5/21 06:19:49,STOCK,SELL,-10,TO CLOSE,METX,,,STOCK,2.66,2.66,LMT
,3/5/21 06:19:36,STOCK,SELL,-15,TO CLOSE,METX,,,STOCK,2.66,2.66,LMT
,3/5/21 06:19:26,STOCK,SELL,-25,TO CLOSE,METX,,,STOCK,2.69,2.69,LMT
,3/5/21 06:18:32,STOCK,BUY,+50,TO OPEN,METX,,,STOCK,2.72,2.72,LMT
,3/5/21 06:17:22,STOCK,SELL,-5,TO CLOSE,METX,,,STOCK,2.60,2.60,LMT
,3/5/21 06:16:20,STOCK,SELL,-15,TO CLOSE,METX,,,STOCK,2.62,2.62,LMT
,3/5/21 06:16:07,STOCK,SELL,-55,TO CLOSE,METX,,,STOCK,2.65,2.65,LMT
,3/5/21 06:14:46,STOCK,BUY,+30,TO OPEN,METX,,,STOCK,2.72,2.72,LMT
,3/5/21 06:14:46,STOCK,BUY,+20,TO OPEN,METX,,,STOCK,2.72,2.72,LMT
,3/5/21 06:12:43,STOCK,BUY,+25,TO OPEN,METX,,,STOCK,2.64,2.64,LMT
,3/4/21 06:57:22,SINGLE,SELL,-1,TO CLOSE,AAPL,5 MAR 21,122,CALL,.88,.88,MKT
,3/4/21 06:54:21,SINGLE,BUY,+1,TO OPEN,AAPL,5 MAR 21,122,CALL,1.16,1.16,MKT
,3/4/21 06:45:29,STOCK,SELL,-75,TO CLOSE,SLGG,,,STOCK,6.625,6.62507,MKT
,3/4/21 06:44:18,STOCK,BUY,+25,TO OPEN,SLGG,,,STOCK,6.8889,6.8888,LMT
,3/4/21 06:44:03,STOCK,BUY,+25,TO OPEN,SLGG,,,STOCK,6.9099,6.91,LMT
,3/4/21 06:43:52,STOCK,BUY,+25,TO OPEN,SLGG,,,STOCK,6.8198,6.82,LMT
,3/4/21 06:43:23,STOCK,SELL,-25,TO CLOSE,SLGG,,,STOCK,6.6801,6.68,MKT
,3/4/21 06:43:04,STOCK,BUY,+25,TO OPEN,SLGG,,,STOCK,6.8499,6.85,LMT
,3/4/21 06:42:16,STOCK,SELL,-55,TO CLOSE,SLGG,,,STOCK,6.703,6.70291,MKT
,3/4/21 06:41:46,STOCK,BUY,+25,TO OPEN,SLGG,,,STOCK,6.9999,7.00,LMT
,3/4/21 06:41:03,STOCK,BUY,+25,TO OPEN,SLGG,,,STOCK,6.96,6.96,LMT
,3/4/21 06:39:35,STOCK,BUY,+5,TO OPEN,SLGG,,,STOCK,7.05,7.05,LMT
,3/4/21 06:38:53,STOCK,SELL,-1,TO CLOSE,SLGG,,,STOCK,7.0022,7.00,LMT
,3/4/21 06:38:45,STOCK,SELL,-15,TO CLOSE,SLGG,,,STOCK,7.12,7.12,LMT
,3/4/21 06:38:21,STOCK,BUY,+15,TO OPEN,SLGG,,,STOCK,6.9357,6.936,LMT
,3/4/21 06:37:33,STOCK,BUY,+1,TO OPEN,SLGG,,,STOCK,6.5799,6.58,LMT
,3/4/21 06:32:41,STOCK,SELL,-1,TO CLOSE,SLGG,,,STOCK,6.2501,6.25,MKT
,3/4/21 06:32:40,STOCK,BUY,+1,TO OPEN,SLGG,,,STOCK,6.2589,6.26,MKT
,3/4/21 06:17:47,STOCK,SELL,-1,TO CLOSE,SKT,,,STOCK,21.35,21.35,LMT
,3/4/21 06:14:08,STOCK,BUY,+1,TO OPEN,SKT,,,STOCK,22.28,22.28,LMT
,3/3/21 07:11:43,STOCK,SELL,-1,TO CLOSE,OCGN,,,STOCK,13.4301,13.43,MKT
,3/3/21 07:10:35,STOCK,BUY,+1,TO OPEN,OCGN,,,STOCK,13.6299,13.63,LMT
,3/3/21 07:05:23,STOCK,SELL,-6,TO CLOSE,OCGN,,,STOCK,13.6811,13.68167,MKT
,3/3/21 07:05:05,STOCK,BUY,+5,TO OPEN,OCGN,,,STOCK,13.85,13.85,LMT
,3/3/21 07:04:13,STOCK,SELL,-10,TO CLOSE,OCGN,,,STOCK,13.88,13.88,LMT
,3/3/21 07:03:47,STOCK,BUY,+10,TO OPEN,OCGN,,,STOCK,13.64,13.64,LMT
,3/3/21 07:01:14,STOCK,SELL,-5,TO CLOSE,OCGN,,,STOCK,13.8911,13.892,LMT
,3/3/21 07:00:44,STOCK,BUY,+5,TO OPEN,OCGN,,,STOCK,13.6199,13.62,LMT
,3/3/21 07:00:42,STOCK,BUY,+1,TO OPEN,OCGN,,,STOCK,13.6199,13.62,LMT
,3/3/21 06:55:34,STOCK,SELL,-2,TO CLOSE,OCGN,,,STOCK,13.86,13.86,LMT
,3/3/21 06:55:03,STOCK,BUY,+2,TO OPEN,OCGN,,,STOCK,13.6999,13.70,LMT
,3/3/21 06:53:33,STOCK,SELL,-1,TO CLOSE,OCGN,,,STOCK,13.8611,13.86,LMT
,3/3/21 06:52:54,STOCK,BUY,+1,TO OPEN,OCGN,,,STOCK,13.6989,13.70,LMT
,3/3/21 06:39:20,STOCK,SELL,-1,TO CLOSE,SLGG,,,STOCK,6.2201,6.22,LMT
,3/3/21 06:35:57,STOCK,SELL,-25,TO CLOSE,SLGG,,,STOCK,6.27,6.27,LMT
,3/3/21 06:35:32,STOCK,SELL,-50,TO CLOSE,SLGG,,,STOCK,6.1311,6.1312,LMT
,3/3/21 06:35:19,STOCK,BUY,+50,TO OPEN,SLGG,,,STOCK,5.8889,5.8888,LMT
,3/3/21 06:33:07,STOCK,BUY,+25,TO OPEN,SLGG,,,STOCK,5.7799,5.78,LMT
,3/3/21 06:31:36,STOCK,BUY,+1,TO OPEN,SLGG,,,STOCK,5.705,5.70,MKT
,3/3/21 06:31:23,STOCK,SELL,-1,TO CLOSE,UWMC,,,STOCK,11.5701,11.57,MKT
,3/3/21 06:29:25,STOCK,SELL,-4,TO CLOSE,UWMC,,,STOCK,12.16,12.16,LMT
,3/3/21 06:29:11,STOCK,SELL,-5,TO CLOSE,UWMC,,,STOCK,12.20,12.20,LMT
,3/3/21 06:29:00,STOCK,SELL,-5,TO CLOSE,UWMC,,,STOCK,12.17,12.17,LMT
,3/3/21 06:28:02,STOCK,BUY,+15,TO OPEN,UWMC,,,STOCK,12.1299,12.13,LMT
,3/3/21 06:23:52,STOCK,SELL,-20,TO CLOSE,UWMC,,,STOCK,11.97,11.97,LMT
,3/3/21 06:22:45,STOCK,BUY,+10,TO OPEN,UWMC,,,STOCK,12.1499,12.15,LMT
,3/3/21 06:21:06,STOCK,BUY,+10,TO OPEN,UWMC,,,STOCK,12.19,12.19,LMT
,3/3/21 06:09:44,STOCK,SELL,-5,TO CLOSE,SLGG,,,STOCK,5.42,5.42,LMT
,3/3/21 06:08:10,STOCK,BUY,+5,TO OPEN,SLGG,,,STOCK,5.58,5.58,LMT
,3/2/21 06:40:21,STOCK,SELL,-10,TO CLOSE,CHFS,,,STOCK,10.615,10.615,MKT
,3/2/21 06:39:24,STOCK,SELL,-5,TO CLOSE,CHFS,,,STOCK,11.01,11.01,LMT
,3/2/21 06:39:15,STOCK,SELL,-5,TO CLOSE,CHFS,,,STOCK,11.30,11.30,LMT
,3/2/21 06:38:53,STOCK,BUY,+5,TO OPEN,CHFS,,,STOCK,11.03,11.03,LMT
,3/2/21 06:38:45,STOCK,BUY,+5,TO OPEN,CHFS,,,STOCK,10.90,10.90,LMT
,3/2/21 06:38:06,STOCK,BUY,+10,TO OPEN,CHFS,,,STOCK,10.67,10.67,LMT
,3/2/21 06:36:56,STOCK,SELL,-55,TO CLOSE,JCS,,,STOCK,9.655,9.65491,MKT
,3/2/21 06:36:19,STOCK,BUY,+20,TO OPEN,JCS,,,STOCK,10.95,10.95,LMT
,3/2/21 06:36:13,STOCK,BUY,+20,TO OPEN,JCS,,,STOCK,10.9867,10.9865,LMT
,3/2/21 06:36:03,STOCK,BUY,+15,TO OPEN,JCS,,,STOCK,10.41,10.41,LMT
,3/2/21 06:32:04,STOCK,SELL,-16,TO CLOSE,JCS,,,STOCK,9.9244,9.92438,MKT
,3/2/21 06:31:32,STOCK,BUY,+15,TO OPEN,JCS,,,STOCK,11.1357,11.136,LMT
,3/2/21 06:31:18,STOCK,BUY,+1,TO OPEN,JCS,,,STOCK,10.625,10.62,MKT
,3/2/21 06:23:17,STOCK,SELL,-1,TO CLOSE,JCS,,,STOCK,10.90,10.90,LMT
,3/2/21 06:22:09,STOCK,SELL,-15,TO CLOSE,JCS,,,STOCK,11.33,11.33,LMT
,3/2/21 06:21:00,STOCK,BUY,+15,TO OPEN,JCS,,,STOCK,11.81,11.81,LMT
,3/2/21 06:20:24,STOCK,BUY,+1,TO OPEN,JCS,,,STOCK,11.88,11.88,LMT
,3/1/21 07:28:18,STOCK,SELL,-25,TO CLOSE,SOS,,,STOCK,6.80,6.80,MKT
,3/1/21 07:28:16,STOCK,SELL,-25,TO CLOSE,SOS,,,STOCK,6.80,6.80,STP
,3/1/21 07:26:07,STOCK,BUY,+15,TO OPEN,SOS,,,STOCK,7.02,7.02,LMT
,3/1/21 07:25:30,STOCK,BUY,+25,TO OPEN,SOS,,,STOCK,6.9899,6.99,LMT
,3/1/21 07:24:35,STOCK,BUY,+10,TO OPEN,SOS,,,STOCK,6.8901,6.89,LMT
,3/1/21 07:22:08,STOCK,SELL,-10,TO CLOSE,AMTX,,,STOCK,14.2444,14.244,MKT
,3/1/21 07:21:02,STOCK,BUY,+10,TO OPEN,AMTX,,,STOCK,14.56,14.56,LMT
,3/1/21 07:19:53,STOCK,SELL,-3,TO CLOSE,AMTX,,,STOCK,14.18,14.18,STP
,3/1/21 07:17:26,STOCK,BUY,+3,TO OPEN,AMTX,,,STOCK,14.5299,14.53,LMT
,3/1/21 07:08:46,STOCK,SELL,-20,TO CLOSE,ECOR,,,STOCK,3.4607,3.4605,MKT
,3/1/21 07:08:02,STOCK,BUY,+20,TO OPEN,ECOR,,,STOCK,3.4393,3.4395,LMT
,3/1/21 07:03:43,STOCK,SELL,-25,TO CLOSE,SOS,,,STOCK,6.70,6.70,STP
,3/1/21 07:02:49,STOCK,BUY,+25,TO OPEN,SOS,,,STOCK,6.8989,6.8988,LMT
,3/1/21 06:59:50,STOCK,SELL,-15,TO CLOSE,SOS,,,STOCK,6.8001,6.80,LMT
,3/1/21 06:58:30,STOCK,SELL,-25,TO CLOSE,ECOR,,,STOCK,3.07,3.07,STP
,3/1/21 06:58:09,STOCK,BUY,+15,TO OPEN,SOS,,,STOCK,6.8678,6.868,LMT
,3/1/21 06:57:24,STOCK,BUY,+25,TO OPEN,ECOR,,,STOCK,3.13,3.13,LMT
,3/1/21 06:54:59,STOCK,SELL,-5,TO CLOSE,SOS,,,STOCK,6.725,6.724,MKT
,3/1/21 06:54:17,STOCK,SELL,-15,TO CLOSE,SOS,,,STOCK,6.8811,6.88133,LMT
,3/1/21 06:54:05,STOCK,BUY,+15,TO OPEN,SOS,,,STOCK,6.9201,6.92,LMT
,3/1/21 06:54:04,STOCK,BUY,+5,TO OPEN,SOS,,,STOCK,6.93,6.93,LMT
,3/1/21 06:51:19,STOCK,SELL,-5,TO CLOSE,SOS,,,STOCK,7.0411,7.042,MKT
,3/1/21 06:51:14,STOCK,BUY,+5,TO OPEN,SOS,,,STOCK,7.1389,7.138,LMT
,3/1/21 06:49:54,STOCK,SELL,-5,TO CLOSE,SOS,,,STOCK,7.05,7.05,MKT
,3/1/21 06:49:49,STOCK,SELL,-10,TO CLOSE,SOS,,,STOCK,7.075,7.075,LMT
,3/1/21 06:49:28,STOCK,BUY,+10,TO OPEN,SOS,,,STOCK,6.9589,6.959,LMT
,3/1/21 06:49:13,STOCK,BUY,+5,TO OPEN,SOS,,,STOCK,6.83,6.83,LMT
,3/1/21 06:48:51,STOCK,SELL,-5,TO CLOSE,SOS,,,STOCK,7.02,7.02,LMT
,3/1/21 06:48:17,STOCK,BUY,+3,TO OPEN,SOS,,,STOCK,6.82,6.82,LMT
,3/1/21 06:48:17,STOCK,BUY,+2,TO OPEN,SOS,,,STOCK,6.82,6.82,LMT
,3/1/21 06:47:24,STOCK,SELL,-5,TO CLOSE,SOS,,,STOCK,6.9111,6.912,LMT
,3/1/21 06:46:50,STOCK,BUY,+5,TO OPEN,SOS,,,STOCK,6.7299,6.73,LMT
,3/1/21 06:44:51,STOCK,SELL,-10,TO CLOSE,SOS,,,STOCK,6.58,6.58,LMT
,3/1/21 06:44:48,STOCK,SELL,-25,TO CLOSE,SOS,,,STOCK,6.5301,6.53,LMT
,3/1/21 06:43:23,STOCK,BUY,+25,TO OPEN,SOS,,,STOCK,6.4578,6.4576,LMT
,3/1/21 06:43:16,STOCK,BUY,+10,TO OPEN,SOS,,,STOCK,6.43,6.43,LMT
,3/1/21 06:42:55,STOCK,SELL,-5,TO CLOSE,SOS,,,STOCK,6.1901,6.19,MKT
,3/1/21 06:42:33,STOCK,BUY,+5,TO OPEN,SOS,,,STOCK,6.3399,6.34,LMT
,3/1/21 06:39:34,STOCK,SELL,-1,TO CLOSE,ECOR,,,STOCK,2.725,2.72,MKT
,3/1/21 06:39:33,STOCK,BUY,+1,TO OPEN,ECOR,,,STOCK,2.7399,2.74,MKT
,2/26/21 05:49:14,STOCK,SELL,-1,TO CLOSE,LIXT,,,STOCK,7.62,7.62,LMT
,2/26/21 05:48:34,STOCK,SELL,-1,TO CLOSE,LIXT,,,STOCK,7.68,7.68,LMT
,2/26/21 05:48:21,STOCK,SELL,-3,TO CLOSE,LIXT,,,STOCK,7.65,7.65,LMT
,2/26/21 05:47:51,STOCK,SELL,-5,TO CLOSE,LIXT,,,STOCK,7.48,7.48,LMT
,2/26/21 05:47:28,STOCK,SELL,-5,TO CLOSE,LIXT,,,STOCK,7.60,7.60,LMT
,2/26/21 05:47:21,STOCK,SELL,-5,TO CLOSE,LIXT,,,STOCK,7.65,7.65,LMT
,2/26/21 05:47:17,STOCK,SELL,-5,TO CLOSE,LIXT,,,STOCK,7.58,7.58,LMT
,2/26/21 05:47:14,STOCK,SELL,-5,TO CLOSE,LIXT,,,STOCK,7.58,7.58,LMT
,2/26/21 05:47:14,STOCK,SELL,-5,TO CLOSE,LIXT,,,STOCK,7.55,7.55,LMT
,2/26/21 05:47:05,STOCK,SELL,-5,TO CLOSE,LIXT,,,STOCK,7.50,7.50,LMT
,2/26/21 05:47:02,STOCK,SELL,-5,TO CLOSE,LIXT,,,STOCK,7.39,7.39,LMT
,2/26/21 05:46:50,STOCK,BUY,+15,TO OPEN,LIXT,,,STOCK,7.36,7.36,LMT
,2/26/21 05:46:39,STOCK,BUY,+15,TO OPEN,LIXT,,,STOCK,7.29,7.29,LMT
,2/26/21 05:46:35,STOCK,BUY,+15,TO OPEN,LIXT,,,STOCK,7.23,7.23,LMT
,2/26/21 05:41:51,STOCK,SELL,-10,TO CLOSE,LIXT,,,STOCK,6.99,6.99,LMT
,2/26/21 05:40:56,STOCK,SELL,-20,TO CLOSE,LIXT,,,STOCK,7.07,7.07,LMT
,2/26/21 05:40:11,STOCK,BUY,+20,TO OPEN,LIXT,,,STOCK,7.29,7.29,LMT
,2/26/21 05:37:39,STOCK,BUY,+10,TO OPEN,LIXT,,,STOCK,7.20,7.20,LMT
,2/26/21 05:30:11,STOCK,SELL,-5,TO CLOSE,LIXT,,,STOCK,7.07,7.07,LMT
,2/26/21 05:29:34,STOCK,SELL,-20,TO CLOSE,LIXT,,,STOCK,7.23,7.23,LMT
,2/26/21 05:29:09,STOCK,SELL,-25,TO CLOSE,LIXT,,,STOCK,7.29,7.29,LMT
,2/26/21 05:28:23,STOCK,BUY,+20,TO OPEN,LIXT,,,STOCK,7.30,7.30,LMT
,2/26/21 05:28:00,STOCK,BUY,+20,TO OPEN,LIXT,,,STOCK,7.23,7.23,LMT
,2/26/21 05:27:36,STOCK,BUY,+10,TO OPEN,LIXT,,,STOCK,7.13,7.13,LMT
,2/25/21 11:18:16,STOCK,SELL,-1,TO CLOSE,GME,,,STOCK,134.06,134.06,STP
,2/25/21 11:08:22,STOCK,BUY,+1,TO OPEN,GME,,,STOCK,143.76,143.76,LMT
,2/25/21 11:06:20,STOCK,SELL,-1,TO CLOSE,GME,,,STOCK,142.03,142.03,MKT
,2/25/21 11:04:05,STOCK,BUY,+1,TO OPEN,GME,,,STOCK,150.42,150.42,LMT
,2/25/21 10:56:27,STOCK,SELL,-1,TO CLOSE,GME,,,STOCK,148.63,148.63,LMT
,2/25/21 10:55:42,STOCK,BUY,+1,TO OPEN,GME,,,STOCK,147.42,147.42,LMT
,2/25/21 07:48:09,STOCK,SELL,-1,TO CLOSE,GME,,,STOCK,146.6101,146.61,LMT
,2/25/21 07:47:18,STOCK,BUY,+1,TO OPEN,GME,,,STOCK,144.40,144.40,LMT
,2/25/21 07:22:13,STOCK,SELL,-2,TO CLOSE,SCKT,,,STOCK,16.5701,16.57,MKT
,2/25/21 07:21:57,STOCK,BUY,+2,TO OPEN,SCKT,,,STOCK,16.9899,16.99,LMT
,2/25/21 07:03:34,STOCK,SELL,-1,TO CLOSE,SCKT,,,STOCK,16.86,16.86,MKT
,2/25/21 07:03:00,STOCK,BUY,+1,TO OPEN,SCKT,,,STOCK,17.1778,17.18,LMT
